RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.191729073,46,0,0.201959608,5000.0,6,0,0,0,1.0,1
0.036357776,57,0,0.118646892,6000.0,5,0,1,0,0.0,1
0.005619166,52,0,0.001367241,3656.0,8,0,0,0,0.0,1
0.001916053,47,0,0.150339476,3092.0,4,0,0,0,0.0,1
0.038521975,46,0,0.386386725,8858.0,7,0,1,0,0.0,1
0.9999999,50,0,0.473656755,1916.0,1,0,1,0,0.0,1
0.00635045,65,0,0.678215768,4819.0,8,0,3,0,0.0,1
0.9999999,26,0,0.008132285,3688.0,4,0,0,0,0.0,1
0.9999999,78,0,0.268953069,553.0,1,0,0,0,0.0,1
0.002693558,29,0,0.399007337,4633.0,16,0,1,0,2.0,1
0.103867427,56,1,0.283469679,7700.0,13,0,2,0,1.0,1
0.9999999,28,0,0.188861386,4039.0,3,2,0,0,0.0,0
0.9999999,48,2,0.416165263,4985.0,3,1,1,1,3.0,1
0.036566057,81,0,0.009998462,6500.0,2,0,0,0,0.0,1
0.169766047,27,0,0.00571298,4375.0,1,0,0,0,0.0,1
0.624907788,63,0,0.348680004,10946.0,10,0,2,0,0.0,1
0.9999999,44,0,0.440790761,5108.0,3,4,1,3,2.0,0
0.0,45,1,0.023369234,4920.0,2,0,0,0,1.0,1
0.003242724,52,0,0.453363805,7000.0,19,0,3,0,2.0,1
1.308364544,48,2,0.035383666,4860.0,6,1,0,2,3.0,0
0.0,33,1,1.253790006,1780.0,10,0,2,0,0.0,1
0.140420678,47,0,0.389372338,5400.0,11,0,3,0,1.0,1
0.169117761,49,0,0.457377259,7800.0,12,0,2,0,2.0,0
0.082864642,54,1,0.507950931,2200.0,7,0,0,0,0.0,1
0.141323912,36,0,0.567266495,3500.0,5,0,2,0,2.0,1
0.025724357,52,0,0.09360481,7317.0,4,0,1,0,0.0,1
0.289077769,31,0,0.193161368,3333.0,8,0,0,0,0.0,1
0.576814856,39,0,0.459469555,5353.0,9,0,2,0,1.0,1
0.06173375,44,0,0.39090412,10971.0,12,0,2,0,1.0,1
0.928414317,54,1,0.687197678,3100.0,5,0,1,0,1.0,1
0.9999999,35,0,0.0,3000.0,0,0,0,0,0.0,1
0.04423823,75,0,0.003142558,10500.0,6,0,0,0,0.0,1
0.381460996,47,0,0.29318542,3154.0,7,0,0,0,0.0,1
0.074074074,57,0,0.522990211,10112.0,22,0,2,0,1.0,1
0.011599691,66,1,0.35897792,7200.0,12,0,1,0,0.0,1
0.18750299,61,0,0.019496751,6000.0,3,0,0,0,0.0,1
0.001728568,53,0,0.000133316,7500.0,6,0,0,0,0.0,1
0.696411671,52,0,0.408871921,11000.0,11,0,1,0,4.0,1
1.054945055,35,0,0.285340717,6500.0,3,0,1,0,1.0,1
0.0,57,0,0.224302056,12500.0,14,0,1,0,1.0,1
0.010994879,68,0,0.324815271,3247.0,5,0,1,0,0.0,1
0.0,47,5,0.271379838,8500.0,17,0,1,0,0.0,1
0.9999999,46,0,90.0,0.0,4,0,0,0,0.0,1
0.210220336,38,0,0.068802408,4650.0,3,0,0,0,0.0,1
0.361754212,39,1,0.531886527,13500.0,17,0,2,0,3.0,1
0.021021386,34,0,0.650175374,5416.0,10,0,1,0,1.0,1
0.098676055,39,0,0.315823606,3083.0,8,0,2,0,0.0,1
0.791478111,48,1,0.942117449,4750.0,13,0,2,0,1.0,1
0.443558984,35,0,0.157039062,13900.0,13,0,0,0,0.0,1
0.030255608,38,0,0.910373444,3614.0,5,0,1,0,1.0,1
0.0,63,0,0.202621054,11750.0,13,0,3,0,0.0,1
0.9999999,35,0,0.314895035,3000.0,2,2,0,1,3.0,1
0.804074745,50,0,0.347907225,3750.0,5,0,2,0,0.0,1
0.9999999,35,0,0.03098967,3000.0,1,0,0,0,0.0,1
0.321207638,56,0,0.180744691,10500.0,24,0,1,0,0.0,1
0.928090958,51,0,0.491914554,5008.0,9,0,2,1,2.0,0
0.719069521,60,0,0.999808466,5220.0,14,0,1,0,0.0,1
0.225427562,51,0,0.226102184,9707.0,6,0,1,0,1.0,1
0.174482552,28,0,26.0,1.0,1,0,0,0,0.0,1
0.0,38,0,0.122582047,4600.0,6,0,0,0,1.0,1
0.468952189,32,0,0.878172589,4333.0,15,0,3,2,1.0,1
0.014264765,48,0,0.733315748,3790.0,5,0,1,0,0.0,1
0.941058941,39,1,0.119104542,4600.0,7,4,0,2,2.0,0
0.33534311,62,0,0.342609324,8300.0,7,0,2,0,0.0,0
0.013937686,63,0,0.003570154,2800.0,8,0,0,0,0.0,1
0.040748302,61,0,0.255437228,6666.0,6,0,1,0,0.0,1
0.9999999,23,0,0.287553648,1630.0,2,0,0,0,0.0,0
0.098216766,68,0,0.0089985,6000.0,4,0,0,0,1.0,1
0.033852007,42,0,0.001481372,13500.0,3,0,0,0,2.0,1
0.422176209,40,1,0.843457068,5333.0,9,0,3,0,1.0,1
0.508982036,55,0,0.089597243,4642.0,3,0,0,0,0.0,1
0.024454885,73,0,0.172640819,4100.0,4,0,1,0,0.0,1
0.330409128,28,0,0.373750543,2300.0,8,0,0,0,0.0,1
0.548682969,62,0,0.574062165,4664.0,12,0,2,0,0.0,0
0.216550805,49,0,0.453801878,3300.0,2,0,1,0,0.0,1
0.31655041,34,0,0.240901213,7500.0,12,0,2,0,0.0,1
0.038229515,54,0,0.144259888,10896.0,17,0,0,0,3.0,1
0.298485298,48,0,0.773004508,3770.0,9,0,1,1,0.0,1
0.310073096,43,0,385.5,1.0,6,0,0,0,3.0,1
0.48987523,34,0,0.319171724,2800.0,3,0,0,0,1.0,1
0.9999999,55,1,0.204790823,2963.0,1,2,0,1,1.0,1
0.654362136,40,1,0.599082118,6100.0,9,0,2,0,3.0,1
0.269907272,39,1,0.203592814,7180.0,6,0,0,0,3.0,1
0.038778543,34,1,0.24687445,5678.0,8,0,2,0,0.0,1
0.51176651,55,0,0.711400529,5297.0,12,0,2,0,0.0,1
0.03639818,38,0,0.240594926,8000.0,11,1,0,0,3.0,1
0.206436222,53,1,0.316581167,11500.0,12,0,2,0,2.0,1
0.426924265,64,0,0.247368421,2279.0,14,0,0,0,1.0,1
0.014585728,61,0,0.486431227,5379.0,18,0,2,0,0.0,1
0.0,33,0,0.78339719,3914.0,6,1,2,0,0.0,1
0.006591029,67,0,0.328318257,10833.0,14,0,2,0,1.0,1
0.160119826,55,0,0.411145181,7500.0,10,0,2,0,1.0,1
0.123562661,63,4,1.273573522,5800.0,17,0,3,0,1.0,0
0.498877414,73,0,0.479604079,3333.0,17,0,3,0,0.0,1
0.9999999,29,0,0.167191188,2541.0,3,0,0,0,2.0,1
0.002535624,46,0,0.53323162,10486.0,13,0,4,0,1.0,1
0.9999999,61,0,0.707363968,5200.0,5,0,2,0,0.0,1
0.445263422,43,0,0.194561088,5000.0,12,0,0,0,3.0,1
0.262905481,57,0,0.618211878,7862.0,17,0,1,0,4.0,1
0.004817116,56,0,0.155743168,4500.0,11,0,0,0,0.0,1
0.01118715,65,0,0.287851554,18915.0,6,0,2,0,2.0,1
0.229495531,46,0,0.325573954,12500.0,11,0,1,0,2.0,1
0.93985518,31,1,0.218539073,6666.0,6,0,0,0,0.0,1
0.204826858,53,0,0.260464328,5900.0,7,0,1,0,1.0,1
0.019771665,35,1,0.37707231,2834.0,7,0,2,0,0.0,1
0.166904033,63,0,0.227678966,11300.0,7,0,1,0,1.0,1
0.0,36,0,0.462032849,4200.0,3,0,2,0,1.0,1
0.309969031,49,0,0.171664494,2300.0,8,0,0,0,0.0,1
0.090502981,46,0,0.54893168,3790.0,12,0,1,0,0.0,1
0.076401112,42,0,0.546600158,3808.0,5,0,1,0,1.0,1
0.144788312,51,1,0.14854957,9410.0,16,0,0,0,2.0,1
0.060982209,61,0,163.0,0.0,10,0,0,0,0.0,1
0.169677744,75,0,0.713694092,3621.0,18,0,2,0,0.0,1
0.559723653,36,0,0.407671316,6595.0,10,0,1,0,1.0,1
0.640871826,69,0,0.775257188,3790.0,7,0,1,0,0.0,1
0.161621671,38,0,0.125392745,3500.0,4,0,0,0,2.0,1
0.063646818,87,0,0.006127056,6201.0,6,0,0,0,0.0,1
0.907163543,40,1,0.389689821,6866.0,11,0,1,0,2.0,1
0.65890183,38,0,0.370069992,9000.0,5,2,2,0,0.0,1
0.358018751,56,0,0.677190121,8583.0,17,0,3,0,3.0,1
0.029665254,46,3,0.694475761,6208.0,9,0,3,0,0.0,1
0.990001136,52,0,0.461638774,4600.0,5,1,0,0,1.0,0
0.449930234,45,4,0.58591873,9572.0,20,0,3,1,2.0,0
0.218932591,53,1,1.886492622,3523.0,19,0,2,0,0.0,1
0.00027827,71,2,0.0,10500.0,10,0,0,0,0.0,1
0.0,45,0,0.372876322,16833.0,12,0,3,0,4.0,1
0.098850506,82,0,0.016610188,18000.0,8,0,0,0,1.0,1
0.729939156,60,0,0.224784402,5333.0,6,0,0,0,1.0,1
0.301796825,86,0,0.748560461,2083.0,20,0,0,0,0.0,1
0.9999999,54,0,0.247660187,4166.0,7,0,1,0,1.0,1
0.507218696,31,1,0.035634204,16500.0,9,0,0,0,0.0,1
0.093912057,76,0,0.077086144,5188.0,5,0,1,0,0.0,1
0.020755591,56,0,0.22397365,8500.0,7,0,2,0,1.0,1
0.442170522,45,0,0.254135612,5500.0,4,0,1,0,0.0,1
0.203306962,55,1,0.208436418,8083.0,9,0,1,0,0.0,1
0.211293041,38,1,0.803173531,5923.0,10,0,4,0,1.0,1
0.01284724,80,0,0.740086001,2092.0,12,0,2,0,0.0,1
0.464535465,56,1,0.18468824,2533.0,2,0,1,0,0.0,1
0.200581252,59,0,0.114801677,3100.0,4,0,0,0,0.0,1
0.611344568,46,0,0.612359973,13300.0,10,0,2,0,0.0,1
0.254882073,59,0,0.072947914,7333.0,2,0,0,0,2.0,1
0.036741887,34,0,0.13243762,4167.0,9,0,0,0,0.0,1
0.181818182,26,1,0.110825478,3500.0,4,0,0,0,1.0,1
0.522079648,42,1,0.331487342,7583.0,9,0,2,0,2.0,1
0.045706989,65,0,0.385122975,5000.0,7,0,2,0,1.0,1
1.111111111,57,0,0.285904698,3000.0,5,3,0,0,0.0,1
0.009817736,74,0,0.167566946,8700.0,6,0,1,0,0.0,1
0.123238967,57,0,0.011065191,7500.0,4,0,0,0,1.0,1
0.05604885,57,1,0.500394633,3800.0,7,0,1,0,0.0,1
0.043279689,43,0,0.336400302,7933.0,9,0,1,0,0.0,1
0.0,60,0,0.168936292,10500.0,11,0,1,0,2.0,1
0.009788377,80,0,0.040489878,4000.0,6,0,0,0,0.0,1
1.607973422,43,1,0.23773092,5358.0,2,2,1,0,3.0,1
0.021822232,74,0,0.004999,5000.0,5,0,0,0,0.0,1
0.05946451,44,0,0.048496969,16000.0,14,0,0,0,0.0,1
0.242150295,76,0,0.830939227,2714.0,21,0,1,0,0.0,1
0.9999999,52,1,0.078495261,3375.0,5,2,0,0,0.0,1
0.941956288,36,0,0.242121278,4600.0,5,0,0,0,0.0,1
0.003767407,59,0,0.122323651,6024.0,16,0,0,0,0.0,1
0.560433382,48,0,0.42255368,6100.0,12,0,1,0,3.0,1
0.992734627,49,0,0.216112286,5200.0,9,0,0,0,0.0,1
0.68409026,47,0,0.199369168,7608.0,9,1,1,0,1.0,1
0.222277772,42,0,2.337588652,704.0,4,0,1,0,4.0,1
0.264455389,61,0,0.30822557,7500.0,8,0,0,0,1.0,1
0.112989728,27,0,0.277326671,1600.0,5,0,0,0,0.0,1
0.017749756,80,0,0.184346878,11000.0,19,0,1,0,0.0,1
0.043908293,66,0,0.557161788,8300.0,10,0,3,0,1.0,1
1.053993251,46,0,0.463215259,1100.0,10,0,0,0,0.0,1
0.745453325,57,1,0.835464147,1798.0,9,0,0,0,0.0,1
0.407322889,59,0,0.263308232,3850.0,5,0,0,0,2.0,1
0.016287325,78,0,0.005964215,3520.0,5,0,0,0,0.0,1
0.722694423,52,0,0.126097867,17533.0,5,0,1,0,0.0,1
0.134721207,38,0,0.400790167,6833.0,19,0,2,0,2.0,1
0.038575512,58,0,0.80928306,16416.0,15,0,3,0,0.0,1
0.081286569,70,0,0.118515784,10833.0,14,0,1,0,0.0,1
0.10607561,63,0,0.228136297,13000.0,10,0,2,0,0.0,1
0.141217324,72,1,0.413773148,6911.0,11,0,2,0,0.0,1
0.247758408,39,0,0.175218659,13719.0,6,0,1,0,1.0,1
0.149192779,54,0,0.402225893,11500.0,20,0,2,0,0.0,1
0.177497036,62,0,0.883972468,2033.0,9,0,1,0,0.0,1
0.31299773,61,0,0.174970108,10035.0,13,0,1,0,2.0,1
0.835027495,28,0,0.284396618,1300.0,5,0,0,0,0.0,0
0.032667803,59,0,0.203059388,3333.0,18,0,1,0,1.0,1
0.047919391,42,0,0.049700086,3500.0,4,0,0,0,3.0,1
0.02639868,56,0,1.050985433,2333.0,14,0,1,0,2.0,1
0.83278745,23,0,0.155598643,4125.0,4,0,0,0,1.0,1
0.888111888,26,0,0.192898273,2083.0,2,1,0,1,0.0,1
0.035792841,26,0,0.001110864,4500.0,1,0,0,0,0.0,1
0.630354195,57,0,0.250629723,10321.0,12,0,1,0,0.0,1
0.409327501,48,0,0.234662577,14995.0,12,0,2,1,2.0,1
0.9999999,58,0,0.483870968,2200.0,3,0,1,0,0.0,1
0.34178711,39,0,0.561821004,1932.0,6,0,1,0,2.0,1
0.012958316,65,0,0.080469405,8350.0,5,0,1,0,0.0,1
0.839859553,48,0,0.329844413,3534.0,9,0,2,0,1.0,1
0.003269182,82,0,0.000169802,29445.0,7,0,0,0,0.0,1
0.190647251,45,0,0.307210031,11483.0,13,0,2,0,0.0,1
0.053497325,43,0,0.226077392,10000.0,4,0,2,0,1.0,1
0.27655387,62,0,0.507305577,6364.0,15,0,2,0,1.0,1
0.990223955,35,0,0.710989328,3466.0,6,0,1,0,2.0,1
1.136886735,51,4,0.149016902,5797.0,6,2,0,0,1.0,0
0.021174471,58,0,0.16089613,7855.0,9,0,1,0,0.0,1
0.101363086,34,0,0.13673688,2800.0,4,0,0,0,0.0,1
0.003418186,90,0,0.001656315,2414.0,4,0,0,0,0.0,1
0.007080286,46,0,0.429261421,4968.0,10,0,1,0,0.0,1
0.0,80,0,0.0,12500.0,2,0,0,0,0.0,1
0.096897227,61,0,0.345329906,3500.0,8,0,1,0,3.0,1
1.021282674,41,1,0.107504811,7794.0,6,0,0,0,1.0,1
0.0207013,53,1,0.592812082,5230.0,12,0,1,0,1.0,1
0.52846744,45,0,0.450554995,3963.0,5,0,0,0,0.0,1
0.07265324,45,0,0.568580351,4162.0,19,0,1,0,1.0,1
0.001360086,64,0,2.088227943,4000.0,14,0,3,0,0.0,1
0.0,58,0,0.736905238,2500.0,12,0,1,0,0.0,1
0.9999999,25,0,0.140865385,2079.0,1,0,0,0,0.0,1
0.987130994,53,0,0.28761873,6000.0,4,0,2,0,2.0,1
0.18924748,64,2,0.313498706,6570.0,12,0,1,0,0.0,1
0.021612032,56,0,0.35815921,7800.0,9,0,2,0,1.0,1
0.003948092,53,0,0.362870025,5100.0,11,0,1,0,4.0,1
0.058635031,58,0,0.515388628,1916.0,6,0,0,0,1.0,1
0.0,48,0,0.885173372,9718.0,5,0,2,0,2.0,1
0.032777049,79,0,0.179470953,7900.0,9,0,1,0,0.0,1
0.736880651,47,0,0.184975003,7400.0,9,0,0,0,0.0,1
0.097349018,34,0,0.443991853,2945.0,13,0,1,0,0.0,0
0.000356628,73,0,0.268891502,6801.0,4,0,1,0,0.0,1
1.036088759,42,3,0.364059718,7300.0,5,1,1,2,3.0,1
0.254218223,26,0,504.0,0.0,7,0,0,0,0.0,1
0.948893095,29,0,0.31467413,2500.0,8,1,0,2,0.0,0
0.003213009,51,0,0.000298463,6700.0,3,0,0,0,1.0,1
0.027060461,73,0,0.925339367,883.0,8,0,1,0,0.0,1
0.067254686,68,0,0.015596881,5000.0,6,0,0,0,0.0,1
0.157444806,58,0,0.252719569,17465.0,12,0,2,0,0.0,1
0.609793995,38,1,0.168561873,4484.0,13,0,0,0,3.0,1
0.539715143,40,0,0.157590108,3800.0,3,0,0,0,0.0,1
0.710476811,39,1,0.388300975,12000.0,11,0,2,0,1.0,1
0.819812823,49,0,0.147475808,13330.0,13,0,0,0,0.0,1
0.9999999,36,4,0.913675602,2200.0,10,1,1,7,1.0,0
0.9999999,50,0,0.0,3083.0,0,0,0,0,0.0,1
0.001749781,75,0,1.175230567,758.0,7,0,1,0,0.0,1
0.271818787,25,1,0.011994003,2000.0,1,1,0,1,0.0,0
0.11281133,32,0,0.097519247,3506.0,3,0,0,0,1.0,1
0.016089583,53,0,0.270783533,7529.0,8,0,2,0,0.0,1
1.708818636,50,2,0.009360374,3204.0,2,1,0,0,3.0,1
0.505892271,43,0,0.522134878,4833.0,19,0,0,0,0.0,0
0.492709356,54,0,0.150690941,4558.0,7,0,0,0,0.0,1
0.008277318,60,0,0.252964978,7166.0,5,0,2,0,0.0,1
0.204630769,29,0,0.075100992,5445.0,4,0,0,0,0.0,1
0.175607873,49,1,0.300631881,15350.0,11,0,3,0,2.0,1
0.100842186,69,0,0.364622162,2950.0,11,0,1,0,0.0,1
0.013252916,63,0,0.23895221,5000.0,7,0,1,0,0.0,1
0.23106255,73,0,0.270052539,5709.0,5,0,1,0,0.0,1
0.0,51,1,0.110014181,18333.0,11,0,1,0,3.0,1
0.944276737,65,5,0.436572635,17050.0,17,1,2,1,1.0,0
0.0,63,1,0.0,5700.0,3,0,0,0,0.0,1
0.000431031,77,0,0.00759848,5000.0,15,0,0,0,0.0,1
0.103744813,33,1,0.327244761,5200.0,7,0,1,0,2.0,1
0.533817699,67,0,0.208807897,3950.0,5,0,0,0,0.0,1
1.531561462,40,1,0.160558464,4583.0,4,0,0,1,2.0,1
0.857732546,41,0,0.408718256,5000.0,10,0,1,0,3.0,1
0.037192561,27,0,0.360172926,3700.0,6,0,1,0,1.0,1
0.741966274,41,2,0.256082657,9000.0,9,1,1,0,2.0,1
0.9999999,28,0,0.0,2000.0,0,0,0,0,0.0,1
0.74245151,63,0,0.539054364,4800.0,9,0,1,0,0.0,0
0.0,37,0,0.533362599,6833.0,10,0,2,0,0.0,1
0.0,44,1,0.253874613,10000.0,10,0,1,0,3.0,1
0.13889537,61,0,0.033993201,5000.0,2,0,0,0,1.0,1
0.133182719,66,0,3.021444695,885.0,10,0,1,0,0.0,1
0.524108935,51,0,1.064736347,4247.0,16,0,3,0,1.0,1
0.481676507,41,0,0.632943569,5900.0,19,0,1,0,3.0,1
0.0,58,0,0.454818148,8000.0,5,0,2,0,1.0,1
0.022340401,38,0,0.351732413,6666.0,9,0,1,0,0.0,1
0.289618672,46,1,0.468723222,3500.0,8,0,1,0,2.0,1
0.303851508,42,0,0.489780237,6506.0,11,0,2,0,4.0,1
1.040321603,41,1,0.693367162,8276.0,12,0,2,0,1.0,1
0.0,42,0,0.147079038,1454.0,4,0,0,0,0.0,1
0.922362869,40,1,0.0569552,10200.0,6,0,0,0,2.0,1
0.046461767,74,0,0.01228913,8950.0,8,0,0,0,0.0,1
0.784909615,51,1,0.349957008,3488.0,9,0,1,0,1.0,1
0.39209475,43,0,0.678107298,3000.0,11,0,1,0,3.0,1
0.053264109,39,0,0.330907266,7968.0,8,0,1,0,3.0,1
0.9999999,49,0,0.266487214,742.0,6,0,0,0,0.0,1
0.806271745,44,0,0.239363091,7661.0,12,0,0,0,0.0,1
0.007783503,81,0,0.205496565,1600.0,7,0,1,0,1.0,1
0.098965603,65,0,0.053591216,9926.0,6,0,0,0,0.0,1
1.014463769,38,5,0.706498952,6200.0,14,0,2,1,1.0,0
0.0,46,0,0.233076848,10266.0,9,0,2,0,1.0,1
0.678796,69,0,0.13212609,1490.0,2,0,0,0,0.0,1
1.093915853,44,1,0.882592928,6617.0,10,0,3,0,2.0,0
0.009307225,73,0,0.007197121,2500.0,6,0,0,0,0.0,1
0.057378699,63,0,0.03309669,10000.0,6,0,0,0,1.0,1
0.116368656,68,0,0.442911418,5000.0,23,0,2,0,0.0,1
0.9999999,55,0,0.537031484,3334.0,8,1,1,0,0.0,1
0.953006713,35,0,0.207020298,8916.0,7,0,0,0,1.0,1
0.020715538,65,0,0.003570918,7000.0,3,0,0,0,0.0,1
0.731153415,42,0,0.29169973,6300.0,8,0,1,0,2.0,1
0.070248403,65,0,0.407399471,14000.0,11,0,3,0,3.0,1
0.845423092,62,0,0.412342044,8150.0,5,0,1,0,1.0,1
0.031843922,73,0,0.013118565,6021.0,6,0,1,0,1.0,1
0.331496025,37,0,0.55341543,9500.0,9,0,2,0,1.0,1
0.0,64,0,0.159353996,10711.0,9,0,1,0,0.0,1
0.572500463,54,0,0.432730241,7350.0,9,0,1,0,1.0,1
0.522318454,42,0,0.030890805,4175.0,6,1,0,0,1.0,1
0.037962038,34,0,0.071976008,3000.0,2,0,0,0,1.0,1
0.49360742,53,0,0.722625434,9506.0,7,0,3,0,1.0,1
0.052767475,46,0,0.240048906,7360.0,9,0,2,0,0.0,1
0.363587416,42,0,0.307935208,17100.0,11,0,2,0,2.0,1
0.01879812,44,0,0.360234252,7000.0,4,0,1,0,0.0,1
0.078757114,36,2,0.140642303,2708.0,3,0,0,0,0.0,1
0.894743954,31,0,0.147574584,4390.0,2,0,0,0,1.0,1
0.990775298,48,1,2.003911343,2300.0,8,0,3,1,0.0,1
0.488921504,43,0,0.859576079,2641.0,10,0,1,0,1.0,1
0.0,30,0,0.114377125,5000.0,13,0,0,0,0.0,1
0.379357933,35,1,0.281261028,8500.0,5,0,1,0,2.0,1
0.490438708,67,0,0.513795844,8806.0,11,0,1,0,0.0,1
0.287848768,54,0,0.241432894,12226.0,11,0,2,0,2.0,1
0.019408209,49,0,0.228228228,15983.0,6,0,2,0,2.0,1
0.9999999,61,1,0.245266964,4700.0,4,1,1,0,1.0,1
0.010999845,47,0,0.287028396,7500.0,8,0,1,0,3.0,1
0.0,49,0,0.162818377,4200.0,5,0,1,0,0.0,1
0.006653245,64,0,0.002332945,6000.0,17,0,0,0,0.0,1
0.9999999,26,2,0.157201272,2200.0,1,0,0,1,0.0,1
0.634850166,28,0,0.119330691,2270.0,2,0,0,0,2.0,1
0.132373721,54,0,0.451354953,2250.0,6,0,0,0,1.0,1
0.025167538,33,0,0.160262418,3200.0,8,0,1,0,0.0,1
0.026645677,49,0,0.574600972,1440.0,7,0,0,0,3.0,1
0.478458462,37,0,0.409880834,4027.0,6,0,1,1,1.0,1
0.745261901,36,2,0.173913043,4300.0,6,0,0,0,0.0,1
0.996379934,41,0,0.291991005,5780.0,5,4,1,2,2.0,0
0.354125994,57,0,0.558762411,4330.0,4,0,1,0,0.0,1
0.122469383,31,0,0.415985468,1100.0,3,0,0,0,0.0,1
0.095112391,48,0,0.247101891,4916.0,3,0,1,0,0.0,1
0.035676269,50,0,0.486752208,6000.0,7,0,3,0,0.0,1
0.141341194,46,0,0.706715547,6000.0,15,0,3,0,1.0,1
0.0,52,0,0.304087507,8684.0,12,1,1,0,1.0,1
0.02034857,78,0,0.010996335,3000.0,5,0,0,0,0.0,1
0.032769921,46,0,0.254774523,10000.0,7,0,2,0,0.0,1
0.024152168,46,1,0.427232465,9708.0,12,0,2,0,3.0,1
0.9999999,24,0,335.0,0.0,5,0,0,0,0.0,1
0.798403194,37,2,0.187355342,8208.0,4,1,0,1,2.0,0
0.644737806,52,1,0.792832266,8900.0,15,0,3,0,2.0,0
0.9999999,57,2,2.885044214,2600.0,8,0,3,1,0.0,1
0.636766176,42,0,0.379853902,2600.0,6,0,0,0,3.0,1
0.840057598,44,0,0.460382661,9250.0,7,0,2,0,3.0,1
0.287373563,59,0,0.662263477,2800.0,6,0,1,0,0.0,1
0.023189372,72,0,0.278313965,5076.0,3,0,1,0,0.0,1
0.985602879,53,1,0.381117001,13016.0,5,0,1,0,4.0,0
0.02840072,56,0,0.583015994,2625.0,18,0,2,0,0.0,1
0.078823029,50,0,0.391900579,14000.0,11,0,4,0,3.0,1
0.047862421,57,0,0.231661467,12500.0,14,0,2,0,0.0,1
0.076596627,53,0,0.628741301,14800.0,14,0,4,0,2.0,1
0.061689935,86,0,0.134560206,10106.0,9,0,1,0,0.0,1
0.251585711,55,0,0.248852022,6750.0,9,0,1,0,1.0,1
0.344383986,42,0,0.243132302,9500.0,3,0,1,0,0.0,1
0.036351249,28,0,0.017571885,5633.0,7,0,0,0,0.0,1
0.281959266,56,0,1.220508426,3500.0,10,0,1,0,0.0,1
0.933720368,27,0,0.626716604,800.0,7,0,0,0,0.0,1
0.986876025,36,0,0.295126829,9500.0,7,0,2,0,0.0,1
0.022145923,63,0,135.0,0.0,7,0,0,0,0.0,1
0.319118916,65,0,0.329988031,10860.0,13,0,2,0,0.0,1
0.9999999,36,1,0.0614364,3466.0,1,0,0,0,0.0,0
0.449131045,57,1,0.16613488,13789.0,10,0,1,0,2.0,1
0.41826158,48,0,0.098958333,6527.0,7,0,0,0,2.0,1
0.296027607,68,0,0.108043576,6700.0,17,0,0,0,0.0,1
0.024065062,59,0,0.379945722,7000.0,6,0,1,0,0.0,1
0.099056309,63,0,2.531093837,3601.0,9,0,3,0,0.0,1
0.838025897,37,1,0.306065812,7566.0,8,0,2,0,2.0,1
0.9999999,43,0,0.019137389,3500.0,2,3,0,0,3.0,1
0.167131305,45,0,0.715497043,8962.0,21,0,2,0,2.0,1
0.808309952,50,0,0.416024906,6102.0,9,0,3,0,4.0,1
0.004721102,77,0,0.172840682,10500.0,7,0,1,0,1.0,1
0.112488751,53,1,0.797024793,3024.0,7,0,1,0,0.0,1
0.601699858,41,0,0.3453958,3094.0,4,0,0,0,0.0,1
0.972881909,46,3,0.769292283,2500.0,8,0,0,4,3.0,1
0.027711666,73,0,0.368348624,4359.0,7,0,2,0,0.0,1
0.03684774,54,1,0.415716857,5000.0,8,0,1,0,0.0,1
0.9999999,64,0,0.213626135,12886.0,11,0,2,0,1.0,1
0.0,80,0,0.0,2596.0,2,0,0,0,1.0,1
0.93740313,36,0,0.415866333,7600.0,7,0,1,0,0.0,1
0.03623351,42,0,0.404549509,8967.0,7,0,2,0,1.0,1
0.0,57,0,0.324611033,4241.0,7,0,1,0,1.0,1
0.0,36,0,1.950029394,1700.0,9,0,3,0,2.0,1
0.234924235,32,0,0.182424594,3447.0,5,0,0,0,0.0,1
0.211740591,61,0,0.132897342,16666.0,11,0,1,0,0.0,1
0.0,22,0,0.0,820.0,2,0,0,0,0.0,1
0.14920039,34,0,0.582601243,4666.0,10,0,3,0,1.0,1
0.963012329,61,0,0.590427241,9338.0,12,0,2,0,0.0,1
0.184961618,50,0,0.048590282,5000.0,7,0,0,0,0.0,1
0.090474601,47,0,0.434578905,8750.0,17,0,2,0,1.0,1
0.155844156,23,0,0.382308846,666.0,2,0,0,0,0.0,1
0.004316443,58,0,0.021662655,5400.0,6,0,0,0,0.0,1
0.017787302,40,0,0.660866957,6666.0,18,0,3,0,2.0,1
0.339306584,29,2,0.075249956,5700.0,10,0,0,0,4.0,1
0.249408679,52,0,0.459513496,3000.0,14,0,1,0,0.0,1
0.035967425,50,0,0.104579084,5000.0,5,0,0,0,0.0,1
0.001907009,60,0,0.271383316,10416.0,14,0,2,0,0.0,1
0.276192624,52,0,0.230910513,29400.0,8,0,3,0,0.0,1
0.103974792,62,0,0.4003125,3199.0,12,0,1,0,0.0,1
0.961807638,44,1,0.294234592,3520.0,6,0,1,0,2.0,1
0.808173929,37,0,0.814481148,2996.0,8,0,1,0,1.0,0
0.930243501,41,4,0.325164939,6365.0,6,0,1,1,2.0,0
